{'model': 'GNN', 'n_iter': 1, 'mlp_layer': 3, 'hidden_dim': 256, 'fc_output_layer': 4, 'fc_hidden_dim': 128, 'node_dim': 64, 'mlp_before': False, 'lstm_layer': 1, 'mlp_dim': 128, 'aggregate': 'sum', 'drop_edges': 0.0, 'n_dummy': 0, 'all_same': False, 'dummy_dir': False, 'dummy_share': False, 'only_max_dummy': False, 'sort_by_age': False, 'seed': 1, 'resume': None, 'lr': 0.0005, 'decay': 1e-05, 'batch_size': 64, 'epochs': 150, 'no_cuda': False, 'log_file': 'accuracy.log', 'save_model': False, 'no_log': False, 'log_interval': 10, 'filename': 'GNN_1_0_FalseFalseFalse_lr0.0005_64_256_bs64_mlp3_4_False_0.0_sum.log', 'files_dir': 'results/animal_world__K6_N25_D8_A100_M20_cr0.00.pickle/Task0', 'data': 'animal_world__K6_N25_D8_A100_M20_cr0.00.pickle', 'no_coord': False, 'prefix': '', 'K': 6, 'n_objects': 25, 'coord_size': 8, 'add_features': 2, 'age_range': 100, 'coord_range': 20, 'subtype': 0, 'max_weight': 5, 'max_level': 5, 'map_width': 10, 'map_dim': 2, 'return_correct': False, 'cuda': False}
Train Epoch: 2 [6976/50000 (13.95%)] Subtype 0 accuracy: 4.69%, loss: 0.04788
Train Epoch: 2 [7616/50000 (15.23%)] Subtype 0 accuracy: 1.56%, loss: 0.04767
Train Epoch: 2 [8256/50000 (16.51%)] Subtype 0 accuracy: 6.25%, loss: 0.04750
Train Epoch: 2 [8896/50000 (17.79%)] Subtype 0 accuracy: 4.69%, loss: 0.04781
Train Epoch: 2 [9536/50000 (19.07%)] Subtype 0 accuracy: 7.81%, loss: 0.04785
Train Epoch: 2 [10176/50000 (20.35%)] Subtype 0 accuracy: 1.56%, loss: 0.04771
Train Epoch: 2 [10816/50000 (21.63%)] Subtype 0 accuracy: 6.25%, loss: 0.04743
Train Epoch: 2 [11456/50000 (22.91%)] Subtype 0 accuracy: 9.38%, loss: 0.04845
Train Epoch: 2 [12096/50000 (24.19%)] Subtype 0 accuracy: 0.00%, loss: 0.04797
Train Epoch: 2 [12736/50000 (25.47%)] Subtype 0 accuracy: 1.56%, loss: 0.04798
Train Epoch: 2 [13376/50000 (26.75%)] Subtype 0 accuracy: 7.81%, loss: 0.04720
Train Epoch: 2 [14016/50000 (28.03%)] Subtype 0 accuracy: 9.38%, loss: 0.04751
Train Epoch: 2 [14656/50000 (29.31%)] Subtype 0 accuracy: 4.69%, loss: 0.04784
Train Epoch: 2 [15296/50000 (30.59%)] Subtype 0 accuracy: 9.38%, loss: 0.04784
Train Epoch: 2 [15936/50000 (31.87%)] Subtype 0 accuracy: 4.69%, loss: 0.04775
Train Epoch: 2 [16576/50000 (33.15%)] Subtype 0 accuracy: 1.56%, loss: 0.04803
Train Epoch: 2 [17216/50000 (34.43%)] Subtype 0 accuracy: 4.69%, loss: 0.04781
Train Epoch: 2 [17856/50000 (35.71%)] Subtype 0 accuracy: 3.12%, loss: 0.04766
Train Epoch: 2 [18496/50000 (36.99%)] Subtype 0 accuracy: 6.25%, loss: 0.04763
Train Epoch: 2 [19136/50000 (38.27%)] Subtype 0 accuracy: 3.12%, loss: 0.04771
